Name	Value	Time
serverLoad-average	0	2019-10-20T13:45:02.523Z
serverLoad-value	0	2019-10-20T13:45:02.523Z
txTimeInQueue-average	0	2019-10-20T13:45:02.523Z
txInjected-average	0	2019-10-20T13:45:03.527Z
txInjected-total	0	2019-10-20T13:45:03.527Z
txApplied-average	0	2019-10-20T13:45:03.527Z
txApplied-total	0	2019-10-20T13:45:03.527Z
txRejected-average	0	2019-10-20T13:45:03.527Z
txRejected-total	0	2019-10-20T13:45:03.527Z
txExpired-average	0	2019-10-20T13:45:03.527Z
txExpired-total	0	2019-10-20T13:45:03.527Z
queueLength-average	0	2019-10-20T13:45:03.527Z
queueLength-value	0	2019-10-20T13:45:03.527Z
serverLoad-average	0	2019-10-20T13:45:03.527Z
serverLoad-value	0	2019-10-20T13:45:03.527Z
txTimeInQueue-average	0	2019-10-20T13:45:03.527Z
txInjected-average	0	2019-10-20T13:45:04.527Z
txInjected-total	0	2019-10-20T13:45:04.527Z
txApplied-average	0	2019-10-20T13:45:04.527Z
txApplied-total	0	2019-10-20T13:45:04.527Z
txRejected-average	0	2019-10-20T13:45:04.527Z
txRejected-total	0	2019-10-20T13:45:04.527Z
txExpired-average	0	2019-10-20T13:45:04.527Z
txExpired-total	0	2019-10-20T13:45:04.527Z
queueLength-average	0	2019-10-20T13:45:04.527Z
queueLength-value	0	2019-10-20T13:45:04.527Z
serverLoad-average	0	2019-10-20T13:45:04.527Z
serverLoad-value	0	2019-10-20T13:45:04.527Z
txTimeInQueue-average	0	2019-10-20T13:45:04.527Z
txInjected-average	0	2019-10-20T13:45:05.530Z
txInjected-total	0	2019-10-20T13:45:05.530Z
txApplied-average	0	2019-10-20T13:45:05.530Z
txApplied-total	0	2019-10-20T13:45:05.530Z
txRejected-average	0	2019-10-20T13:45:05.530Z
txRejected-total	0	2019-10-20T13:45:05.530Z
txExpired-average	0	2019-10-20T13:45:05.530Z
txExpired-total	0	2019-10-20T13:45:05.530Z
queueLength-average	0	2019-10-20T13:45:05.530Z
queueLength-value	0	2019-10-20T13:45:05.530Z
serverLoad-average	0	2019-10-20T13:45:05.530Z
serverLoad-value	0	2019-10-20T13:45:05.530Z
txTimeInQueue-average	0	2019-10-20T13:45:05.530Z
txInjected-average	0	2019-10-20T13:45:06.530Z
txInjected-total	0	2019-10-20T13:45:06.530Z
txApplied-average	0	2019-10-20T13:45:06.530Z
txApplied-total	0	2019-10-20T13:45:06.530Z
txRejected-average	0	2019-10-20T13:45:06.530Z
txRejected-total	0	2019-10-20T13:45:06.530Z
txExpired-average	0	2019-10-20T13:45:06.530Z
txExpired-total	0	2019-10-20T13:45:06.530Z
queueLength-average	0	2019-10-20T13:45:06.530Z
queueLength-value	0	2019-10-20T13:45:06.530Z
serverLoad-average	0	2019-10-20T13:45:06.530Z
serverLoad-value	0	2019-10-20T13:45:06.530Z
txTimeInQueue-average	0	2019-10-20T13:45:06.530Z
txInjected-average	0	2019-10-20T13:45:07.533Z
txInjected-total	0	2019-10-20T13:45:07.533Z
txApplied-average	0	2019-10-20T13:45:07.533Z
txApplied-total	0	2019-10-20T13:45:07.533Z
txRejected-average	0	2019-10-20T13:45:07.533Z
txRejected-total	0	2019-10-20T13:45:07.533Z
txExpired-average	0	2019-10-20T13:45:07.533Z
txExpired-total	0	2019-10-20T13:45:07.533Z
queueLength-average	0	2019-10-20T13:45:07.533Z
queueLength-value	0	2019-10-20T13:45:07.533Z
serverLoad-average	0	2019-10-20T13:45:07.533Z
serverLoad-value	0	2019-10-20T13:45:07.533Z
txTimeInQueue-average	0	2019-10-20T13:45:07.533Z
txInjected-average	0	2019-10-20T13:45:08.536Z
txInjected-total	0	2019-10-20T13:45:08.536Z
txApplied-average	0	2019-10-20T13:45:08.536Z
txApplied-total	0	2019-10-20T13:45:08.536Z
txRejected-average	0	2019-10-20T13:45:08.536Z
txRejected-total	0	2019-10-20T13:45:08.536Z
txExpired-average	0	2019-10-20T13:45:08.536Z
txExpired-total	0	2019-10-20T13:45:08.536Z
queueLength-average	0	2019-10-20T13:45:08.536Z
queueLength-value	0	2019-10-20T13:45:08.536Z
serverLoad-average	0	2019-10-20T13:45:08.536Z
serverLoad-value	0	2019-10-20T13:45:08.536Z
txTimeInQueue-average	0	2019-10-20T13:45:08.536Z
txInjected-average	0	2019-10-20T13:45:09.538Z
txInjected-total	0	2019-10-20T13:45:09.538Z
txApplied-average	0	2019-10-20T13:45:09.538Z
txApplied-total	0	2019-10-20T13:45:09.538Z
txRejected-average	0	2019-10-20T13:45:09.538Z
txRejected-total	0	2019-10-20T13:45:09.538Z
txExpired-average	0	2019-10-20T13:45:09.538Z
txExpired-total	0	2019-10-20T13:45:09.538Z
queueLength-average	0	2019-10-20T13:45:09.538Z
queueLength-value	0	2019-10-20T13:45:09.538Z
serverLoad-average	0	2019-10-20T13:45:09.538Z
serverLoad-value	0	2019-10-20T13:45:09.538Z
txTimeInQueue-average	0	2019-10-20T13:45:09.538Z
txInjected-average	0	2019-10-20T13:45:10.542Z
txInjected-total	0	2019-10-20T13:45:10.542Z
txApplied-average	0	2019-10-20T13:45:10.542Z
txApplied-total	0	2019-10-20T13:45:10.542Z
txRejected-average	0	2019-10-20T13:45:10.542Z
txRejected-total	0	2019-10-20T13:45:10.542Z
txExpired-average	0	2019-10-20T13:45:10.542Z
txExpired-total	0	2019-10-20T13:45:10.542Z
queueLength-average	0	2019-10-20T13:45:10.542Z
queueLength-value	0	2019-10-20T13:45:10.542Z
serverLoad-average	0	2019-10-20T13:45:10.542Z
serverLoad-value	0	2019-10-20T13:45:10.542Z
txTimeInQueue-average	0	2019-10-20T13:45:10.542Z
txInjected-average	0	2019-10-20T13:45:11.545Z
txInjected-total	0	2019-10-20T13:45:11.545Z
txApplied-average	0	2019-10-20T13:45:11.545Z
txApplied-total	0	2019-10-20T13:45:11.545Z
txRejected-average	0	2019-10-20T13:45:11.545Z
txRejected-total	0	2019-10-20T13:45:11.545Z
txExpired-average	0	2019-10-20T13:45:11.545Z
txExpired-total	0	2019-10-20T13:45:11.545Z
queueLength-average	0	2019-10-20T13:45:11.545Z
queueLength-value	0	2019-10-20T13:45:11.545Z
serverLoad-average	0	2019-10-20T13:45:11.545Z
serverLoad-value	0	2019-10-20T13:45:11.545Z
txTimeInQueue-average	0	2019-10-20T13:45:11.545Z
txInjected-average	0	2019-10-20T13:45:12.547Z
txInjected-total	0	2019-10-20T13:45:12.547Z
txApplied-average	0	2019-10-20T13:45:12.547Z
txApplied-total	0	2019-10-20T13:45:12.547Z
txRejected-average	0	2019-10-20T13:45:12.547Z
txRejected-total	0	2019-10-20T13:45:12.547Z
txExpired-average	0	2019-10-20T13:45:12.547Z
txExpired-total	0	2019-10-20T13:45:12.547Z
queueLength-average	0	2019-10-20T13:45:12.547Z
queueLength-value	0	2019-10-20T13:45:12.547Z
serverLoad-average	0	2019-10-20T13:45:12.547Z
serverLoad-value	0	2019-10-20T13:45:12.547Z
txTimeInQueue-average	0	2019-10-20T13:45:12.547Z
txInjected-average	0	2019-10-20T13:45:13.552Z
txInjected-total	0	2019-10-20T13:45:13.552Z
txApplied-average	0	2019-10-20T13:45:13.552Z
txApplied-total	0	2019-10-20T13:45:13.552Z
txRejected-average	0	2019-10-20T13:45:13.552Z
txRejected-total	0	2019-10-20T13:45:13.552Z
txExpired-average	0	2019-10-20T13:45:13.552Z
txExpired-total	0	2019-10-20T13:45:13.552Z
queueLength-average	0	2019-10-20T13:45:13.552Z
queueLength-value	0	2019-10-20T13:45:13.552Z
serverLoad-average	0	2019-10-20T13:45:13.552Z
serverLoad-value	0	2019-10-20T13:45:13.552Z
txTimeInQueue-average	0	2019-10-20T13:45:13.552Z
txInjected-average	0	2019-10-20T13:45:14.553Z
txInjected-total	0	2019-10-20T13:45:14.553Z
txApplied-average	0	2019-10-20T13:45:14.553Z
txApplied-total	0	2019-10-20T13:45:14.553Z
txRejected-average	0	2019-10-20T13:45:14.553Z
txRejected-total	0	2019-10-20T13:45:14.553Z
txExpired-average	0	2019-10-20T13:45:14.553Z
txExpired-total	0	2019-10-20T13:45:14.553Z
queueLength-average	0	2019-10-20T13:45:14.553Z
queueLength-value	0	2019-10-20T13:45:14.553Z
serverLoad-average	0	2019-10-20T13:45:14.553Z
serverLoad-value	0	2019-10-20T13:45:14.553Z
txTimeInQueue-average	0	2019-10-20T13:45:14.553Z
txInjected-average	0	2019-10-20T13:45:15.555Z
txInjected-total	0	2019-10-20T13:45:15.555Z
txApplied-average	0	2019-10-20T13:45:15.555Z
txApplied-total	0	2019-10-20T13:45:15.555Z
txRejected-average	0	2019-10-20T13:45:15.555Z
txRejected-total	0	2019-10-20T13:45:15.555Z
txExpired-average	0	2019-10-20T13:45:15.555Z
txExpired-total	0	2019-10-20T13:45:15.555Z
queueLength-average	0	2019-10-20T13:45:15.555Z
queueLength-value	0	2019-10-20T13:45:15.555Z
serverLoad-average	0	2019-10-20T13:45:15.555Z
serverLoad-value	0	2019-10-20T13:45:15.555Z
txTimeInQueue-average	0	2019-10-20T13:45:15.555Z
txInjected-average	0	2019-10-20T13:45:16.555Z
txInjected-total	0	2019-10-20T13:45:16.555Z
txApplied-average	0	2019-10-20T13:45:16.555Z
txApplied-total	0	2019-10-20T13:45:16.555Z
txRejected-average	0	2019-10-20T13:45:16.555Z
txRejected-total	0	2019-10-20T13:45:16.555Z
txExpired-average	0	2019-10-20T13:45:16.555Z
txExpired-total	0	2019-10-20T13:45:16.555Z
queueLength-average	0	2019-10-20T13:45:16.555Z
queueLength-value	0	2019-10-20T13:45:16.555Z
serverLoad-average	0	2019-10-20T13:45:16.555Z
serverLoad-value	0	2019-10-20T13:45:16.555Z
txTimeInQueue-average	0	2019-10-20T13:45:16.555Z
txInjected-average	0	2019-10-20T13:45:17.556Z
txInjected-total	0	2019-10-20T13:45:17.556Z
txApplied-average	0	2019-10-20T13:45:17.556Z
txApplied-total	0	2019-10-20T13:45:17.556Z
txRejected-average	0	2019-10-20T13:45:17.556Z
txRejected-total	0	2019-10-20T13:45:17.556Z
txExpired-average	0	2019-10-20T13:45:17.556Z
txExpired-total	0	2019-10-20T13:45:17.556Z
queueLength-average	0	2019-10-20T13:45:17.556Z
queueLength-value	0	2019-10-20T13:45:17.556Z
serverLoad-average	0	2019-10-20T13:45:17.556Z
serverLoad-value	0	2019-10-20T13:45:17.556Z
txTimeInQueue-average	0	2019-10-20T13:45:17.556Z
txInjected-average	0	2019-10-20T13:45:18.558Z
txInjected-total	0	2019-10-20T13:45:18.558Z
txApplied-average	0	2019-10-20T13:45:18.558Z
txApplied-total	0	2019-10-20T13:45:18.558Z
txRejected-average	0	2019-10-20T13:45:18.558Z
txRejected-total	0	2019-10-20T13:45:18.558Z
txExpired-average	0	2019-10-20T13:45:18.558Z
txExpired-total	0	2019-10-20T13:45:18.558Z
queueLength-average	0	2019-10-20T13:45:18.558Z
queueLength-value	0	2019-10-20T13:45:18.558Z
serverLoad-average	0	2019-10-20T13:45:18.558Z
serverLoad-value	0	2019-10-20T13:45:18.558Z
txTimeInQueue-average	0	2019-10-20T13:45:18.558Z
txInjected-average	0	2019-10-20T13:45:19.558Z
txInjected-total	0	2019-10-20T13:45:19.558Z
txApplied-average	0	2019-10-20T13:45:19.558Z
txApplied-total	0	2019-10-20T13:45:19.558Z
txRejected-average	0	2019-10-20T13:45:19.558Z
txRejected-total	0	2019-10-20T13:45:19.558Z
txExpired-average	0	2019-10-20T13:45:19.558Z
txExpired-total	0	2019-10-20T13:45:19.558Z
queueLength-average	0	2019-10-20T13:45:19.558Z
queueLength-value	0	2019-10-20T13:45:19.558Z
serverLoad-average	0	2019-10-20T13:45:19.558Z
serverLoad-value	0	2019-10-20T13:45:19.558Z
txTimeInQueue-average	0	2019-10-20T13:45:19.558Z
txInjected-average	0	2019-10-20T13:45:20.558Z
txInjected-total	0	2019-10-20T13:45:20.558Z
txApplied-average	0	2019-10-20T13:45:20.558Z
txApplied-total	0	2019-10-20T13:45:20.558Z
txRejected-average	0	2019-10-20T13:45:20.558Z
txRejected-total	0	2019-10-20T13:45:20.558Z
txExpired-average	0	2019-10-20T13:45:20.558Z
txExpired-total	0	2019-10-20T13:45:20.558Z
queueLength-average	0	2019-10-20T13:45:20.558Z
queueLength-value	0	2019-10-20T13:45:20.558Z
serverLoad-average	0	2019-10-20T13:45:20.558Z
serverLoad-value	0	2019-10-20T13:45:20.558Z
txTimeInQueue-average	0	2019-10-20T13:45:20.558Z
txInjected-average	0	2019-10-20T13:45:21.563Z
txInjected-total	0	2019-10-20T13:45:21.563Z
txApplied-average	0	2019-10-20T13:45:21.563Z
txApplied-total	0	2019-10-20T13:45:21.563Z
txRejected-average	0	2019-10-20T13:45:21.563Z
txRejected-total	0	2019-10-20T13:45:21.563Z
txExpired-average	0	2019-10-20T13:45:21.563Z
txExpired-total	0	2019-10-20T13:45:21.563Z
queueLength-average	0	2019-10-20T13:45:21.563Z
queueLength-value	0	2019-10-20T13:45:21.563Z
serverLoad-average	0	2019-10-20T13:45:21.563Z
serverLoad-value	0	2019-10-20T13:45:21.563Z
txTimeInQueue-average	0	2019-10-20T13:45:21.563Z
txInjected-average	0	2019-10-20T13:45:22.563Z
txInjected-total	0	2019-10-20T13:45:22.563Z
txApplied-average	0	2019-10-20T13:45:22.563Z
txApplied-total	0	2019-10-20T13:45:22.563Z
txRejected-average	0	2019-10-20T13:45:22.563Z
txRejected-total	0	2019-10-20T13:45:22.563Z
txExpired-average	0	2019-10-20T13:45:22.563Z
txExpired-total	0	2019-10-20T13:45:22.563Z
queueLength-average	0	2019-10-20T13:45:22.563Z
queueLength-value	0	2019-10-20T13:45:22.563Z
serverLoad-average	0	2019-10-20T13:45:22.563Z
serverLoad-value	0	2019-10-20T13:45:22.563Z
txTimeInQueue-average	0	2019-10-20T13:45:22.563Z
txInjected-average	0	2019-10-20T13:45:23.565Z
txInjected-total	0	2019-10-20T13:45:23.565Z
txApplied-average	0	2019-10-20T13:45:23.565Z
txApplied-total	0	2019-10-20T13:45:23.565Z
txRejected-average	0	2019-10-20T13:45:23.565Z
txRejected-total	0	2019-10-20T13:45:23.565Z
txExpired-average	0	2019-10-20T13:45:23.565Z
txExpired-total	0	2019-10-20T13:45:23.565Z
queueLength-average	0	2019-10-20T13:45:23.565Z
queueLength-value	0	2019-10-20T13:45:23.565Z
serverLoad-average	0	2019-10-20T13:45:23.565Z
serverLoad-value	0	2019-10-20T13:45:23.565Z
txTimeInQueue-average	0	2019-10-20T13:45:23.565Z
txInjected-average	0	2019-10-20T13:45:24.566Z
txInjected-total	0	2019-10-20T13:45:24.566Z
txApplied-average	0	2019-10-20T13:45:24.566Z
txApplied-total	0	2019-10-20T13:45:24.566Z
txRejected-average	0	2019-10-20T13:45:24.566Z
txRejected-total	0	2019-10-20T13:45:24.566Z
txExpired-average	0	2019-10-20T13:45:24.566Z
txExpired-total	0	2019-10-20T13:45:24.566Z
queueLength-average	0	2019-10-20T13:45:24.566Z
queueLength-value	0	2019-10-20T13:45:24.566Z
serverLoad-average	0	2019-10-20T13:45:24.566Z
serverLoad-value	0	2019-10-20T13:45:24.566Z
txTimeInQueue-average	0	2019-10-20T13:45:24.566Z
txInjected-average	0	2019-10-20T13:45:25.566Z
txInjected-total	0	2019-10-20T13:45:25.566Z
txApplied-average	0	2019-10-20T13:45:25.566Z
txApplied-total	0	2019-10-20T13:45:25.566Z
txRejected-average	0	2019-10-20T13:45:25.566Z
txRejected-total	0	2019-10-20T13:45:25.566Z
txExpired-average	0	2019-10-20T13:45:25.566Z
txExpired-total	0	2019-10-20T13:45:25.566Z
queueLength-average	0	2019-10-20T13:45:25.566Z
queueLength-value	0	2019-10-20T13:45:25.566Z
serverLoad-average	0	2019-10-20T13:45:25.566Z
serverLoad-value	0	2019-10-20T13:45:25.566Z
txTimeInQueue-average	0	2019-10-20T13:45:25.566Z
txInjected-average	0	2019-10-20T13:45:26.567Z
txInjected-total	0	2019-10-20T13:45:26.567Z
txApplied-average	0	2019-10-20T13:45:26.567Z
txApplied-total	0	2019-10-20T13:45:26.567Z
txRejected-average	0	2019-10-20T13:45:26.567Z
txRejected-total	0	2019-10-20T13:45:26.567Z
txExpired-average	0	2019-10-20T13:45:26.567Z
txExpired-total	0	2019-10-20T13:45:26.567Z
queueLength-average	0	2019-10-20T13:45:26.567Z
queueLength-value	0	2019-10-20T13:45:26.567Z
serverLoad-average	0	2019-10-20T13:45:26.567Z
serverLoad-value	0	2019-10-20T13:45:26.567Z
txTimeInQueue-average	0	2019-10-20T13:45:26.567Z
txInjected-average	0	2019-10-20T13:45:27.571Z
txInjected-total	0	2019-10-20T13:45:27.571Z
txApplied-average	0	2019-10-20T13:45:27.571Z
txApplied-total	0	2019-10-20T13:45:27.571Z
txRejected-average	0	2019-10-20T13:45:27.571Z
txRejected-total	0	2019-10-20T13:45:27.571Z
txExpired-average	0	2019-10-20T13:45:27.571Z
txExpired-total	0	2019-10-20T13:45:27.571Z
queueLength-average	0	2019-10-20T13:45:27.571Z
queueLength-value	0	2019-10-20T13:45:27.571Z
serverLoad-average	0	2019-10-20T13:45:27.571Z
serverLoad-value	0	2019-10-20T13:45:27.571Z
txTimeInQueue-average	0	2019-10-20T13:45:27.571Z
txInjected-average	0	2019-10-20T13:45:28.572Z
txInjected-total	0	2019-10-20T13:45:28.572Z
txApplied-average	0	2019-10-20T13:45:28.572Z
txApplied-total	0	2019-10-20T13:45:28.572Z
txRejected-average	0	2019-10-20T13:45:28.572Z
txRejected-total	0	2019-10-20T13:45:28.572Z
txExpired-average	0	2019-10-20T13:45:28.572Z
txExpired-total	0	2019-10-20T13:45:28.572Z
queueLength-average	0	2019-10-20T13:45:28.572Z
queueLength-value	0	2019-10-20T13:45:28.572Z
serverLoad-average	0	2019-10-20T13:45:28.572Z
serverLoad-value	0	2019-10-20T13:45:28.572Z
txTimeInQueue-average	0	2019-10-20T13:45:28.572Z
txInjected-average	0	2019-10-20T13:45:29.574Z
txInjected-total	0	2019-10-20T13:45:29.574Z
txApplied-average	0	2019-10-20T13:45:29.574Z
txApplied-total	0	2019-10-20T13:45:29.574Z
txRejected-average	0	2019-10-20T13:45:29.574Z
txRejected-total	0	2019-10-20T13:45:29.574Z
txExpired-average	0	2019-10-20T13:45:29.574Z
txExpired-total	0	2019-10-20T13:45:29.574Z
queueLength-average	0	2019-10-20T13:45:29.574Z
queueLength-value	0	2019-10-20T13:45:29.574Z
serverLoad-average	0	2019-10-20T13:45:29.574Z
serverLoad-value	0	2019-10-20T13:45:29.574Z
txTimeInQueue-average	0	2019-10-20T13:45:29.574Z
txInjected-average	0	2019-10-20T13:45:30.574Z
txInjected-total	0	2019-10-20T13:45:30.574Z
txApplied-average	0	2019-10-20T13:45:30.574Z
txApplied-total	0	2019-10-20T13:45:30.574Z
txRejected-average	0	2019-10-20T13:45:30.574Z
txRejected-total	0	2019-10-20T13:45:30.574Z
txExpired-average	0	2019-10-20T13:45:30.574Z
txExpired-total	0	2019-10-20T13:45:30.574Z
queueLength-average	0	2019-10-20T13:45:30.574Z
queueLength-value	0	2019-10-20T13:45:30.574Z
serverLoad-average	0	2019-10-20T13:45:30.574Z
serverLoad-value	0	2019-10-20T13:45:30.574Z
txTimeInQueue-average	0	2019-10-20T13:45:30.574Z
txInjected-average	0	2019-10-20T13:45:31.575Z
txInjected-total	0	2019-10-20T13:45:31.575Z
txApplied-average	0	2019-10-20T13:45:31.575Z
txApplied-total	0	2019-10-20T13:45:31.575Z
txRejected-average	0	2019-10-20T13:45:31.575Z
txRejected-total	0	2019-10-20T13:45:31.575Z
txExpired-average	0	2019-10-20T13:45:31.575Z
txExpired-total	0	2019-10-20T13:45:31.575Z
queueLength-average	0	2019-10-20T13:45:31.575Z
queueLength-value	0	2019-10-20T13:45:31.575Z
serverLoad-average	0	2019-10-20T13:45:31.575Z
serverLoad-value	0	2019-10-20T13:45:31.575Z
txTimeInQueue-average	0	2019-10-20T13:45:31.575Z
txInjected-average	0	2019-10-20T13:45:32.579Z
txInjected-total	0	2019-10-20T13:45:32.579Z
txApplied-average	0	2019-10-20T13:45:32.579Z
txApplied-total	0	2019-10-20T13:45:32.579Z
txRejected-average	0	2019-10-20T13:45:32.579Z
txRejected-total	0	2019-10-20T13:45:32.579Z
txExpired-average	0	2019-10-20T13:45:32.579Z
txExpired-total	0	2019-10-20T13:45:32.579Z
queueLength-average	0	2019-10-20T13:45:32.579Z
queueLength-value	0	2019-10-20T13:45:32.579Z
serverLoad-average	0	2019-10-20T13:45:32.579Z
serverLoad-value	0	2019-10-20T13:45:32.579Z
txTimeInQueue-average	0	2019-10-20T13:45:32.579Z
txInjected-average	0	2019-10-20T13:45:33.582Z
txInjected-total	0	2019-10-20T13:45:33.582Z
txApplied-average	0	2019-10-20T13:45:33.582Z
txApplied-total	0	2019-10-20T13:45:33.582Z
txRejected-average	0	2019-10-20T13:45:33.582Z
txRejected-total	0	2019-10-20T13:45:33.582Z
txExpired-average	0	2019-10-20T13:45:33.582Z
txExpired-total	0	2019-10-20T13:45:33.582Z
queueLength-average	0	2019-10-20T13:45:33.582Z
queueLength-value	0	2019-10-20T13:45:33.582Z
serverLoad-average	0	2019-10-20T13:45:33.582Z
serverLoad-value	0	2019-10-20T13:45:33.582Z
txTimeInQueue-average	0	2019-10-20T13:45:33.582Z
txInjected-average	0	2019-10-20T13:45:34.587Z
txInjected-total	0	2019-10-20T13:45:34.587Z
txApplied-average	0	2019-10-20T13:45:34.587Z
txApplied-total	0	2019-10-20T13:45:34.587Z
txRejected-average	0	2019-10-20T13:45:34.587Z
txRejected-total	0	2019-10-20T13:45:34.587Z
txExpired-average	0	2019-10-20T13:45:34.587Z
txExpired-total	0	2019-10-20T13:45:34.587Z
queueLength-average	0	2019-10-20T13:45:34.587Z
queueLength-value	0	2019-10-20T13:45:34.587Z
serverLoad-average	0	2019-10-20T13:45:34.587Z
serverLoad-value	0	2019-10-20T13:45:34.587Z
txTimeInQueue-average	0	2019-10-20T13:45:34.587Z
txInjected-average	0	2019-10-20T13:45:35.589Z
txInjected-total	0	2019-10-20T13:45:35.589Z
txApplied-average	0	2019-10-20T13:45:35.589Z
txApplied-total	0	2019-10-20T13:45:35.589Z
txRejected-average	0	2019-10-20T13:45:35.589Z
txRejected-total	0	2019-10-20T13:45:35.589Z
txExpired-average	0	2019-10-20T13:45:35.589Z
txExpired-total	0	2019-10-20T13:45:35.589Z
queueLength-average	0	2019-10-20T13:45:35.589Z
queueLength-value	0	2019-10-20T13:45:35.589Z
serverLoad-average	0	2019-10-20T13:45:35.589Z
serverLoad-value	0	2019-10-20T13:45:35.589Z
txTimeInQueue-average	0	2019-10-20T13:45:35.589Z
txInjected-average	0	2019-10-20T13:45:36.590Z
txInjected-total	0	2019-10-20T13:45:36.590Z
txApplied-average	0	2019-10-20T13:45:36.590Z
txApplied-total	0	2019-10-20T13:45:36.590Z
txRejected-average	0	2019-10-20T13:45:36.590Z
txRejected-total	0	2019-10-20T13:45:36.590Z
txExpired-average	0	2019-10-20T13:45:36.590Z
txExpired-total	0	2019-10-20T13:45:36.590Z
queueLength-average	0	2019-10-20T13:45:36.590Z
queueLength-value	0	2019-10-20T13:45:36.590Z
serverLoad-average	0	2019-10-20T13:45:36.590Z
serverLoad-value	0	2019-10-20T13:45:36.590Z
txTimeInQueue-average	0	2019-10-20T13:45:36.590Z
txInjected-average	0	2019-10-20T13:45:37.595Z
txInjected-total	0	2019-10-20T13:45:37.595Z
txApplied-average	0	2019-10-20T13:45:37.595Z
txApplied-total	0	2019-10-20T13:45:37.595Z
txRejected-average	0	2019-10-20T13:45:37.595Z
txRejected-total	0	2019-10-20T13:45:37.595Z
txExpired-average	0	2019-10-20T13:45:37.595Z
txExpired-total	0	2019-10-20T13:45:37.595Z
queueLength-average	0	2019-10-20T13:45:37.595Z
queueLength-value	0	2019-10-20T13:45:37.595Z
serverLoad-average	0	2019-10-20T13:45:37.595Z
serverLoad-value	0	2019-10-20T13:45:37.595Z
txTimeInQueue-average	0	2019-10-20T13:45:37.595Z
txInjected-average	0	2019-10-20T13:45:38.599Z
txInjected-total	0	2019-10-20T13:45:38.599Z
txApplied-average	0	2019-10-20T13:45:38.599Z
txApplied-total	0	2019-10-20T13:45:38.599Z
txRejected-average	0	2019-10-20T13:45:38.599Z
txRejected-total	0	2019-10-20T13:45:38.599Z
txExpired-average	0	2019-10-20T13:45:38.599Z
txExpired-total	0	2019-10-20T13:45:38.599Z
queueLength-average	0	2019-10-20T13:45:38.599Z
queueLength-value	0	2019-10-20T13:45:38.599Z
serverLoad-average	0	2019-10-20T13:45:38.599Z
serverLoad-value	0	2019-10-20T13:45:38.599Z
txTimeInQueue-average	0	2019-10-20T13:45:38.599Z
txInjected-average	0	2019-10-20T13:45:39.603Z
txInjected-total	0	2019-10-20T13:45:39.603Z
txApplied-average	0	2019-10-20T13:45:39.603Z
txApplied-total	0	2019-10-20T13:45:39.603Z
txRejected-average	0	2019-10-20T13:45:39.603Z
txRejected-total	0	2019-10-20T13:45:39.603Z
txExpired-average	0	2019-10-20T13:45:39.603Z
txExpired-total	0	2019-10-20T13:45:39.603Z
queueLength-average	0	2019-10-20T13:45:39.603Z
queueLength-value	0	2019-10-20T13:45:39.603Z
serverLoad-average	0	2019-10-20T13:45:39.603Z
serverLoad-value	0	2019-10-20T13:45:39.603Z
txTimeInQueue-average	0	2019-10-20T13:45:39.603Z
txInjected-average	0	2019-10-20T13:45:40.607Z
txInjected-total	0	2019-10-20T13:45:40.607Z
txApplied-average	0	2019-10-20T13:45:40.607Z
txApplied-total	0	2019-10-20T13:45:40.607Z
txRejected-average	0	2019-10-20T13:45:40.607Z
txRejected-total	0	2019-10-20T13:45:40.607Z
txExpired-average	0	2019-10-20T13:45:40.607Z
txExpired-total	0	2019-10-20T13:45:40.607Z
queueLength-average	0	2019-10-20T13:45:40.607Z
queueLength-value	0	2019-10-20T13:45:40.607Z
serverLoad-average	0	2019-10-20T13:45:40.607Z
serverLoad-value	0	2019-10-20T13:45:40.607Z
txTimeInQueue-average	0	2019-10-20T13:45:40.607Z
txInjected-average	0	2019-10-20T13:45:41.607Z
txInjected-total	0	2019-10-20T13:45:41.607Z
txApplied-average	0	2019-10-20T13:45:41.607Z
txApplied-total	0	2019-10-20T13:45:41.607Z
txRejected-average	0	2019-10-20T13:45:41.607Z
txRejected-total	0	2019-10-20T13:45:41.607Z
txExpired-average	0	2019-10-20T13:45:41.607Z
txExpired-total	0	2019-10-20T13:45:41.607Z
queueLength-average	0	2019-10-20T13:45:41.607Z
queueLength-value	0	2019-10-20T13:45:41.607Z
serverLoad-average	0	2019-10-20T13:45:41.607Z
serverLoad-value	0	2019-10-20T13:45:41.607Z
txTimeInQueue-average	0	2019-10-20T13:45:41.607Z
txInjected-average	0	2019-10-20T13:45:42.608Z
txInjected-total	0	2019-10-20T13:45:42.608Z
txApplied-average	0	2019-10-20T13:45:42.608Z
txApplied-total	0	2019-10-20T13:45:42.608Z
txRejected-average	0	2019-10-20T13:45:42.608Z
txRejected-total	0	2019-10-20T13:45:42.608Z
txExpired-average	0	2019-10-20T13:45:42.608Z
txExpired-total	0	2019-10-20T13:45:42.608Z
queueLength-average	0	2019-10-20T13:45:42.608Z
queueLength-value	0	2019-10-20T13:45:42.608Z
serverLoad-average	0	2019-10-20T13:45:42.608Z
serverLoad-value	0	2019-10-20T13:45:42.608Z
txTimeInQueue-average	0	2019-10-20T13:45:42.608Z
txInjected-average	0	2019-10-20T13:45:43.611Z
txInjected-total	0	2019-10-20T13:45:43.611Z
txApplied-average	0	2019-10-20T13:45:43.611Z
txApplied-total	0	2019-10-20T13:45:43.611Z
txRejected-average	0	2019-10-20T13:45:43.611Z
