Name	Value	Time
txApplied-average	0	2019-10-19T22:23:35.488Z
txApplied-total	0	2019-10-19T22:23:35.488Z
txRejected-average	0	2019-10-19T22:23:35.488Z
txRejected-total	0	2019-10-19T22:23:35.488Z
txExpired-average	0	2019-10-19T22:23:35.488Z
txExpired-total	0	2019-10-19T22:23:35.488Z
queueLength-average	0	2019-10-19T22:23:35.488Z
queueLength-value	0	2019-10-19T22:23:35.488Z
serverLoad-average	0	2019-10-19T22:23:35.488Z
serverLoad-value	0	2019-10-19T22:23:35.488Z
txTimeInQueue-average	0	2019-10-19T22:23:35.488Z
txInjected-average	0	2019-10-19T22:23:36.489Z
txInjected-total	0	2019-10-19T22:23:36.489Z
txApplied-average	0	2019-10-19T22:23:36.489Z
txApplied-total	0	2019-10-19T22:23:36.489Z
txRejected-average	0	2019-10-19T22:23:36.489Z
txRejected-total	0	2019-10-19T22:23:36.489Z
txExpired-average	0	2019-10-19T22:23:36.489Z
txExpired-total	0	2019-10-19T22:23:36.489Z
queueLength-average	0	2019-10-19T22:23:36.489Z
queueLength-value	0	2019-10-19T22:23:36.489Z
serverLoad-average	0	2019-10-19T22:23:36.489Z
serverLoad-value	0	2019-10-19T22:23:36.489Z
txTimeInQueue-average	0	2019-10-19T22:23:36.489Z
txInjected-average	0	2019-10-19T22:23:37.490Z
txInjected-total	0	2019-10-19T22:23:37.490Z
txApplied-average	0	2019-10-19T22:23:37.490Z
txApplied-total	0	2019-10-19T22:23:37.490Z
txRejected-average	0	2019-10-19T22:23:37.490Z
txRejected-total	0	2019-10-19T22:23:37.490Z
txExpired-average	0	2019-10-19T22:23:37.490Z
txExpired-total	0	2019-10-19T22:23:37.490Z
queueLength-average	0	2019-10-19T22:23:37.490Z
queueLength-value	0	2019-10-19T22:23:37.490Z
serverLoad-average	0	2019-10-19T22:23:37.490Z
serverLoad-value	0	2019-10-19T22:23:37.490Z
txTimeInQueue-average	0	2019-10-19T22:23:37.490Z
txInjected-average	0	2019-10-19T22:23:38.491Z
txInjected-total	0	2019-10-19T22:23:38.491Z
txApplied-average	0	2019-10-19T22:23:38.491Z
txApplied-total	0	2019-10-19T22:23:38.491Z
txRejected-average	0	2019-10-19T22:23:38.491Z
txRejected-total	0	2019-10-19T22:23:38.491Z
txExpired-average	0	2019-10-19T22:23:38.491Z
txExpired-total	0	2019-10-19T22:23:38.491Z
queueLength-average	0	2019-10-19T22:23:38.491Z
queueLength-value	0	2019-10-19T22:23:38.491Z
serverLoad-average	0	2019-10-19T22:23:38.491Z
serverLoad-value	0	2019-10-19T22:23:38.491Z
txTimeInQueue-average	0	2019-10-19T22:23:38.491Z
txInjected-average	0	2019-10-19T22:23:39.495Z
txInjected-total	0	2019-10-19T22:23:39.495Z
txApplied-average	0	2019-10-19T22:23:39.495Z
txApplied-total	0	2019-10-19T22:23:39.495Z
txRejected-average	0	2019-10-19T22:23:39.495Z
txRejected-total	0	2019-10-19T22:23:39.495Z
txExpired-average	0	2019-10-19T22:23:39.495Z
txExpired-total	0	2019-10-19T22:23:39.495Z
queueLength-average	0	2019-10-19T22:23:39.495Z
queueLength-value	0	2019-10-19T22:23:39.495Z
serverLoad-average	0	2019-10-19T22:23:39.495Z
serverLoad-value	0	2019-10-19T22:23:39.495Z
txTimeInQueue-average	0	2019-10-19T22:23:39.495Z
txInjected-average	0	2019-10-19T22:23:40.495Z
txInjected-total	0	2019-10-19T22:23:40.495Z
txApplied-average	0	2019-10-19T22:23:40.495Z
txApplied-total	0	2019-10-19T22:23:40.495Z
txRejected-average	0	2019-10-19T22:23:40.495Z
txRejected-total	0	2019-10-19T22:23:40.495Z
txExpired-average	0	2019-10-19T22:23:40.495Z
txExpired-total	0	2019-10-19T22:23:40.495Z
queueLength-average	0	2019-10-19T22:23:40.495Z
queueLength-value	0	2019-10-19T22:23:40.495Z
serverLoad-average	0	2019-10-19T22:23:40.495Z
serverLoad-value	0	2019-10-19T22:23:40.495Z
txTimeInQueue-average	0	2019-10-19T22:23:40.495Z
txInjected-average	0	2019-10-19T22:23:41.498Z
txInjected-total	0	2019-10-19T22:23:41.498Z
txApplied-average	0	2019-10-19T22:23:41.498Z
txApplied-total	0	2019-10-19T22:23:41.498Z
txRejected-average	0	2019-10-19T22:23:41.498Z
txRejected-total	0	2019-10-19T22:23:41.498Z
txExpired-average	0	2019-10-19T22:23:41.498Z
txExpired-total	0	2019-10-19T22:23:41.498Z
queueLength-average	0	2019-10-19T22:23:41.498Z
queueLength-value	0	2019-10-19T22:23:41.498Z
serverLoad-average	0	2019-10-19T22:23:41.498Z
serverLoad-value	0	2019-10-19T22:23:41.498Z
txTimeInQueue-average	0	2019-10-19T22:23:41.498Z
txInjected-average	0	2019-10-19T22:23:42.500Z
txInjected-total	0	2019-10-19T22:23:42.500Z
txApplied-average	0	2019-10-19T22:23:42.500Z
txApplied-total	0	2019-10-19T22:23:42.500Z
txRejected-average	0	2019-10-19T22:23:42.500Z
txRejected-total	0	2019-10-19T22:23:42.500Z
txExpired-average	0	2019-10-19T22:23:42.500Z
txExpired-total	0	2019-10-19T22:23:42.500Z
queueLength-average	0	2019-10-19T22:23:42.500Z
queueLength-value	0	2019-10-19T22:23:42.500Z
serverLoad-average	0	2019-10-19T22:23:42.500Z
serverLoad-value	0	2019-10-19T22:23:42.500Z
txTimeInQueue-average	0	2019-10-19T22:23:42.500Z
txInjected-average	0	2019-10-19T22:23:43.500Z
txInjected-total	0	2019-10-19T22:23:43.500Z
txApplied-average	0	2019-10-19T22:23:43.500Z
txApplied-total	0	2019-10-19T22:23:43.500Z
txRejected-average	0	2019-10-19T22:23:43.500Z
txRejected-total	0	2019-10-19T22:23:43.500Z
txExpired-average	0	2019-10-19T22:23:43.500Z
txExpired-total	0	2019-10-19T22:23:43.500Z
queueLength-average	0	2019-10-19T22:23:43.500Z
queueLength-value	0	2019-10-19T22:23:43.500Z
serverLoad-average	0	2019-10-19T22:23:43.500Z
serverLoad-value	0	2019-10-19T22:23:43.500Z
txTimeInQueue-average	0	2019-10-19T22:23:43.500Z
txInjected-average	0	2019-10-19T22:23:44.500Z
txInjected-total	0	2019-10-19T22:23:44.500Z
txApplied-average	0	2019-10-19T22:23:44.500Z
txApplied-total	0	2019-10-19T22:23:44.500Z
txRejected-average	0	2019-10-19T22:23:44.500Z
txRejected-total	0	2019-10-19T22:23:44.500Z
txExpired-average	0	2019-10-19T22:23:44.500Z
txExpired-total	0	2019-10-19T22:23:44.500Z
queueLength-average	0	2019-10-19T22:23:44.500Z
queueLength-value	0	2019-10-19T22:23:44.500Z
serverLoad-average	0	2019-10-19T22:23:44.500Z
serverLoad-value	0	2019-10-19T22:23:44.500Z
txTimeInQueue-average	0	2019-10-19T22:23:44.500Z
txInjected-average	0	2019-10-19T22:23:45.501Z
txInjected-total	0	2019-10-19T22:23:45.501Z
txApplied-average	0	2019-10-19T22:23:45.501Z
txApplied-total	0	2019-10-19T22:23:45.501Z
txRejected-average	0	2019-10-19T22:23:45.501Z
txRejected-total	0	2019-10-19T22:23:45.501Z
txExpired-average	0	2019-10-19T22:23:45.501Z
txExpired-total	0	2019-10-19T22:23:45.501Z
queueLength-average	0	2019-10-19T22:23:45.501Z
queueLength-value	0	2019-10-19T22:23:45.501Z
serverLoad-average	0	2019-10-19T22:23:45.501Z
serverLoad-value	0	2019-10-19T22:23:45.501Z
txTimeInQueue-average	0	2019-10-19T22:23:45.501Z
txInjected-average	0	2019-10-19T22:23:46.505Z
txInjected-total	0	2019-10-19T22:23:46.505Z
txApplied-average	0	2019-10-19T22:23:46.505Z
txApplied-total	0	2019-10-19T22:23:46.505Z
txRejected-average	0	2019-10-19T22:23:46.505Z
txRejected-total	0	2019-10-19T22:23:46.505Z
txExpired-average	0	2019-10-19T22:23:46.505Z
txExpired-total	0	2019-10-19T22:23:46.505Z
queueLength-average	0	2019-10-19T22:23:46.505Z
queueLength-value	0	2019-10-19T22:23:46.505Z
serverLoad-average	0	2019-10-19T22:23:46.505Z
serverLoad-value	0	2019-10-19T22:23:46.505Z
txTimeInQueue-average	0	2019-10-19T22:23:46.505Z
txInjected-average	0	2019-10-19T22:23:47.507Z
txInjected-total	0	2019-10-19T22:23:47.507Z
txApplied-average	0	2019-10-19T22:23:47.507Z
txApplied-total	0	2019-10-19T22:23:47.507Z
txRejected-average	0	2019-10-19T22:23:47.507Z
txRejected-total	0	2019-10-19T22:23:47.507Z
txExpired-average	0	2019-10-19T22:23:47.507Z
txExpired-total	0	2019-10-19T22:23:47.507Z
queueLength-average	0	2019-10-19T22:23:47.507Z
queueLength-value	0	2019-10-19T22:23:47.507Z
serverLoad-average	0	2019-10-19T22:23:47.507Z
serverLoad-value	0	2019-10-19T22:23:47.507Z
txTimeInQueue-average	0	2019-10-19T22:23:47.507Z
txInjected-average	0	2019-10-19T22:23:48.507Z
txInjected-total	0	2019-10-19T22:23:48.507Z
txApplied-average	0	2019-10-19T22:23:48.507Z
txApplied-total	0	2019-10-19T22:23:48.507Z
txRejected-average	0	2019-10-19T22:23:48.507Z
txRejected-total	0	2019-10-19T22:23:48.507Z
txExpired-average	0	2019-10-19T22:23:48.507Z
txExpired-total	0	2019-10-19T22:23:48.507Z
queueLength-average	0	2019-10-19T22:23:48.507Z
queueLength-value	0	2019-10-19T22:23:48.507Z
serverLoad-average	0	2019-10-19T22:23:48.507Z
serverLoad-value	0	2019-10-19T22:23:48.507Z
txTimeInQueue-average	0	2019-10-19T22:23:48.507Z
txInjected-average	0	2019-10-19T22:23:49.507Z
txInjected-total	0	2019-10-19T22:23:49.507Z
txApplied-average	0	2019-10-19T22:23:49.507Z
txApplied-total	0	2019-10-19T22:23:49.507Z
txRejected-average	0	2019-10-19T22:23:49.507Z
txRejected-total	0	2019-10-19T22:23:49.507Z
txExpired-average	0	2019-10-19T22:23:49.507Z
txExpired-total	0	2019-10-19T22:23:49.507Z
queueLength-average	0	2019-10-19T22:23:49.507Z
queueLength-value	0	2019-10-19T22:23:49.507Z
serverLoad-average	0	2019-10-19T22:23:49.507Z
serverLoad-value	0	2019-10-19T22:23:49.507Z
txTimeInQueue-average	0	2019-10-19T22:23:49.507Z
txInjected-average	0	2019-10-19T22:23:50.509Z
txInjected-total	0	2019-10-19T22:23:50.509Z
txApplied-average	0	2019-10-19T22:23:50.509Z
txApplied-total	0	2019-10-19T22:23:50.509Z
txRejected-average	0	2019-10-19T22:23:50.509Z
txRejected-total	0	2019-10-19T22:23:50.509Z
txExpired-average	0	2019-10-19T22:23:50.509Z
txExpired-total	0	2019-10-19T22:23:50.509Z
queueLength-average	0	2019-10-19T22:23:50.509Z
queueLength-value	0	2019-10-19T22:23:50.509Z
serverLoad-average	0	2019-10-19T22:23:50.509Z
serverLoad-value	0	2019-10-19T22:23:50.509Z
txTimeInQueue-average	0	2019-10-19T22:23:50.509Z
txInjected-average	0	2019-10-19T22:23:51.512Z
txInjected-total	0	2019-10-19T22:23:51.512Z
txApplied-average	0	2019-10-19T22:23:51.512Z
txApplied-total	0	2019-10-19T22:23:51.512Z
txRejected-average	0	2019-10-19T22:23:51.512Z
txRejected-total	0	2019-10-19T22:23:51.512Z
txExpired-average	0	2019-10-19T22:23:51.512Z
txExpired-total	0	2019-10-19T22:23:51.512Z
queueLength-average	0	2019-10-19T22:23:51.512Z
queueLength-value	0	2019-10-19T22:23:51.512Z
serverLoad-average	0	2019-10-19T22:23:51.512Z
serverLoad-value	0	2019-10-19T22:23:51.512Z
txTimeInQueue-average	0	2019-10-19T22:23:51.512Z
txInjected-average	0	2019-10-19T22:23:52.516Z
txInjected-total	0	2019-10-19T22:23:52.516Z
txApplied-average	0	2019-10-19T22:23:52.516Z
txApplied-total	0	2019-10-19T22:23:52.516Z
txRejected-average	0	2019-10-19T22:23:52.516Z
txRejected-total	0	2019-10-19T22:23:52.516Z
txExpired-average	0	2019-10-19T22:23:52.516Z
txExpired-total	0	2019-10-19T22:23:52.516Z
queueLength-average	0	2019-10-19T22:23:52.516Z
queueLength-value	0	2019-10-19T22:23:52.516Z
serverLoad-average	0	2019-10-19T22:23:52.516Z
serverLoad-value	0	2019-10-19T22:23:52.516Z
txTimeInQueue-average	0	2019-10-19T22:23:52.516Z
txInjected-average	0	2019-10-19T22:23:53.517Z
txInjected-total	0	2019-10-19T22:23:53.517Z
txApplied-average	0	2019-10-19T22:23:53.517Z
txApplied-total	0	2019-10-19T22:23:53.517Z
txRejected-average	0	2019-10-19T22:23:53.517Z
txRejected-total	0	2019-10-19T22:23:53.517Z
txExpired-average	0	2019-10-19T22:23:53.517Z
txExpired-total	0	2019-10-19T22:23:53.517Z
queueLength-average	0	2019-10-19T22:23:53.517Z
queueLength-value	0	2019-10-19T22:23:53.517Z
serverLoad-average	0	2019-10-19T22:23:53.517Z
serverLoad-value	0	2019-10-19T22:23:53.517Z
txTimeInQueue-average	0	2019-10-19T22:23:53.517Z
txInjected-average	0	2019-10-19T22:23:54.518Z
txInjected-total	0	2019-10-19T22:23:54.518Z
txApplied-average	0	2019-10-19T22:23:54.518Z
txApplied-total	0	2019-10-19T22:23:54.518Z
txRejected-average	0	2019-10-19T22:23:54.518Z
txRejected-total	0	2019-10-19T22:23:54.518Z
txExpired-average	0	2019-10-19T22:23:54.518Z
txExpired-total	0	2019-10-19T22:23:54.518Z
queueLength-average	0	2019-10-19T22:23:54.518Z
queueLength-value	0	2019-10-19T22:23:54.518Z
serverLoad-average	0	2019-10-19T22:23:54.518Z
serverLoad-value	0	2019-10-19T22:23:54.518Z
txTimeInQueue-average	0	2019-10-19T22:23:54.518Z
txInjected-average	0	2019-10-19T22:23:55.519Z
txInjected-total	0	2019-10-19T22:23:55.519Z
txApplied-average	0	2019-10-19T22:23:55.519Z
txApplied-total	0	2019-10-19T22:23:55.519Z
txRejected-average	0	2019-10-19T22:23:55.519Z
txRejected-total	0	2019-10-19T22:23:55.519Z
txExpired-average	0	2019-10-19T22:23:55.519Z
txExpired-total	0	2019-10-19T22:23:55.519Z
queueLength-average	0	2019-10-19T22:23:55.519Z
queueLength-value	0	2019-10-19T22:23:55.519Z
serverLoad-average	0	2019-10-19T22:23:55.519Z
serverLoad-value	0	2019-10-19T22:23:55.519Z
txTimeInQueue-average	0	2019-10-19T22:23:55.519Z
txInjected-average	0	2019-10-19T22:23:56.519Z
txInjected-total	0	2019-10-19T22:23:56.519Z
txApplied-average	0	2019-10-19T22:23:56.519Z
txApplied-total	0	2019-10-19T22:23:56.519Z
txRejected-average	0	2019-10-19T22:23:56.519Z
txRejected-total	0	2019-10-19T22:23:56.519Z
txExpired-average	0	2019-10-19T22:23:56.519Z
txExpired-total	0	2019-10-19T22:23:56.519Z
queueLength-average	0	2019-10-19T22:23:56.519Z
queueLength-value	0	2019-10-19T22:23:56.519Z
serverLoad-average	0	2019-10-19T22:23:56.519Z
serverLoad-value	0	2019-10-19T22:23:56.519Z
txTimeInQueue-average	0	2019-10-19T22:23:56.519Z
txInjected-average	0	2019-10-19T22:23:57.525Z
txInjected-total	0	2019-10-19T22:23:57.525Z
txApplied-average	0	2019-10-19T22:23:57.525Z
txApplied-total	0	2019-10-19T22:23:57.525Z
txRejected-average	0	2019-10-19T22:23:57.525Z
txRejected-total	0	2019-10-19T22:23:57.525Z
txExpired-average	0	2019-10-19T22:23:57.525Z
txExpired-total	0	2019-10-19T22:23:57.525Z
queueLength-average	0	2019-10-19T22:23:57.525Z
queueLength-value	0	2019-10-19T22:23:57.525Z
serverLoad-average	0	2019-10-19T22:23:57.525Z
serverLoad-value	0	2019-10-19T22:23:57.525Z
txTimeInQueue-average	0	2019-10-19T22:23:57.525Z
txInjected-average	0	2019-10-19T22:23:58.525Z
txInjected-total	0	2019-10-19T22:23:58.525Z
txApplied-average	0	2019-10-19T22:23:58.525Z
txApplied-total	0	2019-10-19T22:23:58.525Z
txRejected-average	0	2019-10-19T22:23:58.525Z
txRejected-total	0	2019-10-19T22:23:58.525Z
txExpired-average	0	2019-10-19T22:23:58.525Z
txExpired-total	0	2019-10-19T22:23:58.525Z
queueLength-average	0	2019-10-19T22:23:58.525Z
queueLength-value	0	2019-10-19T22:23:58.525Z
serverLoad-average	0	2019-10-19T22:23:58.525Z
serverLoad-value	0	2019-10-19T22:23:58.525Z
txTimeInQueue-average	0	2019-10-19T22:23:58.525Z
txInjected-average	0	2019-10-19T22:23:59.526Z
txInjected-total	0	2019-10-19T22:23:59.526Z
txApplied-average	0	2019-10-19T22:23:59.526Z
txApplied-total	0	2019-10-19T22:23:59.526Z
txRejected-average	0	2019-10-19T22:23:59.526Z
txRejected-total	0	2019-10-19T22:23:59.526Z
txExpired-average	0	2019-10-19T22:23:59.526Z
txExpired-total	0	2019-10-19T22:23:59.526Z
queueLength-average	0	2019-10-19T22:23:59.526Z
queueLength-value	0	2019-10-19T22:23:59.526Z
serverLoad-average	0	2019-10-19T22:23:59.526Z
serverLoad-value	0	2019-10-19T22:23:59.526Z
txTimeInQueue-average	0	2019-10-19T22:23:59.526Z
txInjected-average	0	2019-10-19T22:24:00.528Z
txInjected-total	0	2019-10-19T22:24:00.528Z
txApplied-average	0	2019-10-19T22:24:00.528Z
txApplied-total	0	2019-10-19T22:24:00.528Z
txRejected-average	0	2019-10-19T22:24:00.528Z
txRejected-total	0	2019-10-19T22:24:00.528Z
txExpired-average	0	2019-10-19T22:24:00.528Z
txExpired-total	0	2019-10-19T22:24:00.528Z
queueLength-average	0	2019-10-19T22:24:00.528Z
queueLength-value	0	2019-10-19T22:24:00.528Z
serverLoad-average	0	2019-10-19T22:24:00.528Z
serverLoad-value	0	2019-10-19T22:24:00.528Z
txTimeInQueue-average	0	2019-10-19T22:24:00.528Z
txInjected-average	0	2019-10-19T22:24:01.529Z
txInjected-total	0	2019-10-19T22:24:01.529Z
txApplied-average	0	2019-10-19T22:24:01.529Z
txApplied-total	0	2019-10-19T22:24:01.529Z
txRejected-average	0	2019-10-19T22:24:01.529Z
txRejected-total	0	2019-10-19T22:24:01.529Z
txExpired-average	0	2019-10-19T22:24:01.529Z
txExpired-total	0	2019-10-19T22:24:01.529Z
queueLength-average	0	2019-10-19T22:24:01.529Z
queueLength-value	0	2019-10-19T22:24:01.529Z
serverLoad-average	0	2019-10-19T22:24:01.529Z
serverLoad-value	0	2019-10-19T22:24:01.529Z
txTimeInQueue-average	0	2019-10-19T22:24:01.529Z
txInjected-average	0	2019-10-19T22:24:02.534Z
txInjected-total	0	2019-10-19T22:24:02.534Z
txApplied-average	0	2019-10-19T22:24:02.534Z
txApplied-total	0	2019-10-19T22:24:02.534Z
txRejected-average	0	2019-10-19T22:24:02.534Z
txRejected-total	0	2019-10-19T22:24:02.534Z
txExpired-average	0	2019-10-19T22:24:02.534Z
txExpired-total	0	2019-10-19T22:24:02.534Z
queueLength-average	0	2019-10-19T22:24:02.534Z
queueLength-value	0	2019-10-19T22:24:02.534Z
serverLoad-average	0	2019-10-19T22:24:02.534Z
serverLoad-value	0	2019-10-19T22:24:02.534Z
txTimeInQueue-average	0	2019-10-19T22:24:02.534Z
txInjected-average	0	2019-10-19T22:24:03.535Z
txInjected-total	0	2019-10-19T22:24:03.535Z
txApplied-average	0	2019-10-19T22:24:03.535Z
txApplied-total	0	2019-10-19T22:24:03.535Z
txRejected-average	0	2019-10-19T22:24:03.535Z
txRejected-total	0	2019-10-19T22:24:03.535Z
txExpired-average	0	2019-10-19T22:24:03.535Z
txExpired-total	0	2019-10-19T22:24:03.535Z
queueLength-average	0	2019-10-19T22:24:03.535Z
queueLength-value	0	2019-10-19T22:24:03.535Z
serverLoad-average	0	2019-10-19T22:24:03.535Z
serverLoad-value	0	2019-10-19T22:24:03.535Z
txTimeInQueue-average	0	2019-10-19T22:24:03.535Z
txInjected-average	0	2019-10-19T22:24:04.537Z
txInjected-total	0	2019-10-19T22:24:04.537Z
txApplied-average	0	2019-10-19T22:24:04.537Z
txApplied-total	0	2019-10-19T22:24:04.537Z
txRejected-average	0	2019-10-19T22:24:04.537Z
txRejected-total	0	2019-10-19T22:24:04.537Z
txExpired-average	0	2019-10-19T22:24:04.537Z
txExpired-total	0	2019-10-19T22:24:04.537Z
queueLength-average	0	2019-10-19T22:24:04.537Z
queueLength-value	0	2019-10-19T22:24:04.537Z
serverLoad-average	0	2019-10-19T22:24:04.537Z
serverLoad-value	0	2019-10-19T22:24:04.537Z
txTimeInQueue-average	0	2019-10-19T22:24:04.537Z
txInjected-average	0	2019-10-19T22:24:05.538Z
txInjected-total	0	2019-10-19T22:24:05.538Z
txApplied-average	0	2019-10-19T22:24:05.538Z
txApplied-total	0	2019-10-19T22:24:05.538Z
txRejected-average	0	2019-10-19T22:24:05.538Z
txRejected-total	0	2019-10-19T22:24:05.538Z
txExpired-average	0	2019-10-19T22:24:05.538Z
txExpired-total	0	2019-10-19T22:24:05.538Z
queueLength-average	0	2019-10-19T22:24:05.538Z
queueLength-value	0	2019-10-19T22:24:05.538Z
serverLoad-average	0	2019-10-19T22:24:05.538Z
serverLoad-value	0	2019-10-19T22:24:05.538Z
txTimeInQueue-average	0	2019-10-19T22:24:05.538Z
txInjected-average	0	2019-10-19T22:24:06.543Z
txInjected-total	0	2019-10-19T22:24:06.543Z
txApplied-average	0	2019-10-19T22:24:06.543Z
txApplied-total	0	2019-10-19T22:24:06.543Z
txRejected-average	0	2019-10-19T22:24:06.543Z
txRejected-total	0	2019-10-19T22:24:06.543Z
txExpired-average	0	2019-10-19T22:24:06.543Z
txExpired-total	0	2019-10-19T22:24:06.543Z
queueLength-average	0	2019-10-19T22:24:06.543Z
queueLength-value	0	2019-10-19T22:24:06.543Z
serverLoad-average	0	2019-10-19T22:24:06.543Z
serverLoad-value	0	2019-10-19T22:24:06.543Z
txTimeInQueue-average	0	2019-10-19T22:24:06.543Z
txInjected-average	0	2019-10-19T22:24:07.543Z
txInjected-total	0	2019-10-19T22:24:07.543Z
txApplied-average	0	2019-10-19T22:24:07.543Z
txApplied-total	0	2019-10-19T22:24:07.543Z
txRejected-average	0	2019-10-19T22:24:07.543Z
txRejected-total	0	2019-10-19T22:24:07.543Z
txExpired-average	0	2019-10-19T22:24:07.543Z
txExpired-total	0	2019-10-19T22:24:07.543Z
queueLength-average	0	2019-10-19T22:24:07.543Z
queueLength-value	0	2019-10-19T22:24:07.543Z
serverLoad-average	0	2019-10-19T22:24:07.543Z
serverLoad-value	0	2019-10-19T22:24:07.543Z
txTimeInQueue-average	0	2019-10-19T22:24:07.543Z
txInjected-average	0	2019-10-19T22:24:08.547Z
txInjected-total	0	2019-10-19T22:24:08.547Z
txApplied-average	0	2019-10-19T22:24:08.547Z
txApplied-total	0	2019-10-19T22:24:08.547Z
txRejected-average	0	2019-10-19T22:24:08.547Z
txRejected-total	0	2019-10-19T22:24:08.547Z
txExpired-average	0	2019-10-19T22:24:08.547Z
txExpired-total	0	2019-10-19T22:24:08.547Z
queueLength-average	0	2019-10-19T22:24:08.547Z
queueLength-value	0	2019-10-19T22:24:08.547Z
serverLoad-average	0	2019-10-19T22:24:08.547Z
serverLoad-value	0	2019-10-19T22:24:08.547Z
txTimeInQueue-average	0	2019-10-19T22:24:08.547Z
txInjected-average	0	2019-10-19T22:24:09.552Z
txInjected-total	0	2019-10-19T22:24:09.552Z
txApplied-average	0	2019-10-19T22:24:09.552Z
txApplied-total	0	2019-10-19T22:24:09.552Z
txRejected-average	0	2019-10-19T22:24:09.552Z
txRejected-total	0	2019-10-19T22:24:09.552Z
txExpired-average	0	2019-10-19T22:24:09.552Z
txExpired-total	0	2019-10-19T22:24:09.552Z
queueLength-average	0	2019-10-19T22:24:09.552Z
queueLength-value	0	2019-10-19T22:24:09.552Z
serverLoad-average	0	2019-10-19T22:24:09.552Z
serverLoad-value	0	2019-10-19T22:24:09.552Z
txTimeInQueue-average	0	2019-10-19T22:24:09.552Z
txInjected-average	0	2019-10-19T22:24:10.554Z
txInjected-total	0	2019-10-19T22:24:10.554Z
txApplied-average	0	2019-10-19T22:24:10.554Z
txApplied-total	0	2019-10-19T22:24:10.554Z
txRejected-average	0	2019-10-19T22:24:10.554Z
txRejected-total	0	2019-10-19T22:24:10.554Z
txExpired-average	0	2019-10-19T22:24:10.554Z
txExpired-total	0	2019-10-19T22:24:10.554Z
queueLength-average	0	2019-10-19T22:24:10.554Z
queueLength-value	0	2019-10-19T22:24:10.554Z
serverLoad-average	0	2019-10-19T22:24:10.554Z
serverLoad-value	0	2019-10-19T22:24:10.554Z
txTimeInQueue-average	0	2019-10-19T22:24:10.554Z
txInjected-average	0	2019-10-19T22:24:11.559Z
txInjected-total	0	2019-10-19T22:24:11.559Z
txApplied-average	0	2019-10-19T22:24:11.559Z
txApplied-total	0	2019-10-19T22:24:11.559Z
txRejected-average	0	2019-10-19T22:24:11.559Z
txRejected-total	0	2019-10-19T22:24:11.559Z
txExpired-average	0	2019-10-19T22:24:11.559Z
txExpired-total	0	2019-10-19T22:24:11.559Z
queueLength-average	0	2019-10-19T22:24:11.559Z
queueLength-value	0	2019-10-19T22:24:11.559Z
serverLoad-average	0	2019-10-19T22:24:11.559Z
serverLoad-value	0	2019-10-19T22:24:11.559Z
txTimeInQueue-average	0	2019-10-19T22:24:11.559Z
txInjected-average	0	2019-10-19T22:24:12.561Z
txInjected-total	0	2019-10-19T22:24:12.561Z
txApplied-average	0	2019-10-19T22:24:12.561Z
txApplied-total	0	2019-10-19T22:24:12.561Z
txRejected-average	0	2019-10-19T22:24:12.561Z
txRejected-total	0	2019-10-19T22:24:12.561Z
txExpired-average	0	2019-10-19T22:24:12.561Z
txExpired-total	0	2019-10-19T22:24:12.561Z
queueLength-average	0	2019-10-19T22:24:12.561Z
queueLength-value	0	2019-10-19T22:24:12.561Z
serverLoad-average	0	2019-10-19T22:24:12.561Z
serverLoad-value	0	2019-10-19T22:24:12.561Z
txTimeInQueue-average	0	2019-10-19T22:24:12.561Z
txInjected-average	0	2019-10-19T22:24:13.562Z
txInjected-total	0	2019-10-19T22:24:13.562Z
txApplied-average	0	2019-10-19T22:24:13.562Z
txApplied-total	0	2019-10-19T22:24:13.562Z
txRejected-average	0	2019-10-19T22:24:13.562Z
txRejected-total	0	2019-10-19T22:24:13.562Z
txExpired-average	0	2019-10-19T22:24:13.562Z
txExpired-total	0	2019-10-19T22:24:13.562Z
queueLength-average	0	2019-10-19T22:24:13.562Z
queueLength-value	0	2019-10-19T22:24:13.562Z
serverLoad-average	0	2019-10-19T22:24:13.562Z
serverLoad-value	0	2019-10-19T22:24:13.562Z
txTimeInQueue-average	0	2019-10-19T22:24:13.562Z
txInjected-average	0	2019-10-19T22:24:14.565Z
txInjected-total	0	2019-10-19T22:24:14.565Z
txApplied-average	0	2019-10-19T22:24:14.565Z
txApplied-total	0	2019-10-19T22:24:14.565Z
txRejected-average	0	2019-10-19T22:24:14.565Z
txRejected-total	0	2019-10-19T22:24:14.565Z
txExpired-average	0	2019-10-19T22:24:14.565Z
txExpired-total	0	2019-10-19T22:24:14.565Z
queueLength-average	0	2019-10-19T22:24:14.565Z
queueLength-value	0	2019-10-19T22:24:14.565Z
serverLoad-average	0	2019-10-19T22:24:14.565Z
serverLoad-value	0	2019-10-19T22:24:14.565Z
txTimeInQueue-average	0	2019-10-19T22:24:14.565Z
txInjected-average	0	2019-10-19T22:24:15.569Z
txInjected-total	0	2019-10-19T22:24:15.569Z
txApplied-average	0	2019-10-19T22:24:15.569Z
txApplied-total	0	2019-10-19T22:24:15.569Z
txRejected-average	0	2019-10-19T22:24:15.569Z
txRejected-total	0	2019-10-19T22:24:15.569Z
txExpired-average	0	2019-10-19T22:24:15.569Z
txExpired-total	0	2019-10-19T22:24:15.569Z
queueLength-average	0	2019-10-19T22:24:15.569Z
queueLength-value	0	2019-10-19T22:24:15.569Z
